,price,bd_num,ba_num,sqft,address,zestimate,Building,Calendar,Heating,Snowflake,Parking,Lot,PriceSquareFeet,url,zipcode
409,"$250,000",3,2,--,"123 Harding Rd,Sharpsburg, PA 15215",Contact Agent,Single family residence,Built in 2019,Forced air,No data,Off street,0.78 Acres,,https://www.zillow.com/homedetails/123-Harding-Rd-Sharpsburg-PA-15215/11374009_zpid/,15215
410,"$245,900",3,3,"1,200","205 School St,Pittsburgh, PA 15215","$243,800",Single family residence,Built in 1957,"Natural gas, forced air",Central air,1 Open parking space,910.40 Sqft,$205 price/sqft,https://www.zillow.com/homedetails/205-School-St-Pittsburgh-PA-15215/11334063_zpid/,15215
411,"$219,000",3,1,"1,612","603 Midway Dr,Pittsburgh, PA 15215","$219,200",Single family residence,Built in 1910,Natural gas,Central air,Covered,"6,995 sqft",$136 price/sqft,https://www.zillow.com/homedetails/603-Midway-Dr-Pittsburgh-PA-15215/11373670_zpid/,15215
412,"$159,900",3,1,"1,430","301 Martin Ave,Pittsburgh, PA 15216","$157,700",Single family residence,Built in 1920,"Natural gas, forced air",No data,1 Parking space,"3,428 sqft",$112 price/sqft,https://www.zillow.com/homedetails/301-Martin-Ave-Pittsburgh-PA-15216/11656109_zpid/,15216
413,"$197,500",4,2,"1,600","2355 Bensonia Ave,Pittsburgh, PA 15216","$198,600",Single family residence,Built in 1936,"Natural gas, forced air",Central air,1 Parking space,"3,301 sqft",$123 price/sqft,https://www.zillow.com/homedetails/2355-Bensonia-Ave-Pittsburgh-PA-15216/11565595_zpid/,15216
414,"$157,000",3,2,"1,182","14 Wenzell Pl,Pittsburgh, PA 15216","$157,000",Single family residence,Built in 1945,Natural gas,"Central air, electric",No data,"4,125 sqft",$133 price/sqft,https://www.zillow.com/homedetails/14-Wenzell-Pl-Pittsburgh-PA-15216/11565506_zpid/,15216
415,"$150,000",2,2,"1,372","1349 Methyl St,Pittsburgh, PA 15216","$144,700",Single family residence,Built in 1925,"Natural gas, forced air",Central air,1 Open parking space,"3,001 sqft",$109 price/sqft,https://www.zillow.com/homedetails/1349-Methyl-St-Pittsburgh-PA-15216/11335774_zpid/,15216
416,"$175,000",2,1,"1,350","1325 Tennessee Ave,Pittsburgh, PA 15216","$175,000",Townhouse,Built in 1910,Natural gas,"Central air, electric",1 Parking space,"1,677 sqft",$130 price/sqft,https://www.zillow.com/homedetails/1325-Tennessee-Ave-Pittsburgh-PA-15216/11655378_zpid/,15216
417,"$367,200",4,3,"2,644","2849 Voelkel Ave,Pittsburgh, PA 15216","$354,700",Single family residence,Built in 1922,"Natural gas, forced air",Central air,2 Attached garage spaces,"5,235 sqft",$139 price/sqft,https://www.zillow.com/homedetails/2849-Voelkel-Ave-Pittsburgh-PA-15216/11571393_zpid/,15216
418,"$89,900",3,1,--,"2178 Pauline Ave,Pittsburgh, PA 15216","$89,900",Single family residence,,"Natural gas, forced air",No data,1 Attached garage space,"3,825 sqft",,https://www.zillow.com/homedetails/2178-Pauline-Ave-Pittsburgh-PA-15216/11446112_zpid/,15216
419,"$155,000",4,3,"1,960","1235 Dagmar Ave,Pittsburgh, PA 15216","$154,900",Single family residence,Built in 1905,"Natural gas, hot water",No data,Open parking,0.36 Acres,$79 price/sqft,https://www.zillow.com/homedetails/1235-Dagmar-Ave-Pittsburgh-PA-15216/11335875_zpid/,15216
420,"$674,900",4,4,--,"400 McCully St,Pittsburgh, PA 15216","$674,500",Single family residence,Built in 1926,"Natural gas, forced air",Central air,2 Garage spaces,"6,202 sqft",,https://www.zillow.com/homedetails/400-McCully-St-Pittsburgh-PA-15216/11659319_zpid/,15216
421,"$270,000",--,--,--,"2831-33 Crosby Ave,Pittsburgh, PA 15216","$247,400",Duplex,Built in 1910,No data,No data,2 Open parking spaces,,,https://www.zillow.com/homedetails/2831-33-Crosby-Ave-Pittsburgh-PA-15216/2067928687_zpid/,15216
422,"$170,000",3,2,"1,400","1408 Belasco Ave,Pittsburgh, PA 15216","$166,800",Single family residence,Built in 1957,"Natural gas, forced air",Gas,1 Open parking space,"3,000 sqft",$121 price/sqft,https://www.zillow.com/homedetails/1408-Belasco-Ave-Pittsburgh-PA-15216/11444780_zpid/,15216
423,"$214,000",3,1,"1,381","1125 Tennessee Ave,Pittsburgh, PA 15216","$206,200",Single family residence,Built in 1930,Natural gas,Central air,1 Attached garage space,"2,580 sqft",$155 price/sqft,https://www.zillow.com/homedetails/1125-Tennessee-Ave-Pittsburgh-PA-15216/11653084_zpid/,15216
424,"$234,500",3,1,--,"1130 Arkansas Ave,Pittsburgh, PA 15216","$229,000",Single family residence,Built in 1930,"Natural gas, forced air",Central air,1 Parking space,"3,007 sqft",,https://www.zillow.com/homedetails/1130-Arkansas-Ave-Pittsburgh-PA-15216/11653101_zpid/,15216
425,"$210,000",--,--,--,"1305 Methyl St,Pittsburgh, PA 15216","$200,500",Duplex,Built in 1920,No data,No data,Garage,,,https://www.zillow.com/homedetails/1305-Methyl-St-Pittsburgh-PA-15216/11335791_zpid/,15216
426,"$429,900",3,3,"1,744","120 McCann Pl,Pittsburgh, PA 15216","$456,500",Single family residence,Built in 1938,"Natural gas, forced air",Electric,1 Attached garage space,"5,462 sqft",$247 price/sqft,https://www.zillow.com/homedetails/120-McCann-Pl-Pittsburgh-PA-15216/11658978_zpid/,15216
427,"$235,000",3,2,"1,232","3261 Beacon Hill Ave,Pittsburgh, PA 15216","$233,900",Single family residence,Built in 1920,"Natural gas, forced air",Central air,1 Garage space,"3,301 sqft",$191 price/sqft,https://www.zillow.com/homedetails/3261-Beacon-Hill-Ave-Pittsburgh-PA-15216/11656673_zpid/,15216
428,"$144,900",2,2,--,"1948 Kiralfy Ave,Pittsburgh, PA 15216","$144,000",Single family residence,Built in 1941,"Natural gas, forced air",Central air,Open parking,"3,219 sqft",,https://www.zillow.com/homedetails/1948-Kiralfy-Ave-Pittsburgh-PA-15216/11446232_zpid/,15216
429,"$474,900",4,3,"2,001","527 Overlook Dr,Pittsburgh, PA 15216","$451,100",Single family residence,Built in 1929,"Natural gas, hot water",Central air,1 Attached garage space,"5,880 sqft",$237 price/sqft,https://www.zillow.com/homedetails/527-Overlook-Dr-Pittsburgh-PA-15216/11658660_zpid/,15216
430,"$180,000",2,2,"1,000","648 Crane Ave,Pittsburgh, PA 15216","$180,000",Single family residence,Built in 1955,"Electric, forced air",Central air,1 Attached garage space,No data,$180 price/sqft,https://www.zillow.com/homedetails/648-Crane-Ave-Pittsburgh-PA-15216/11335663_zpid/,15216
431,"$120,000",3,1,--,"2730 Philadelphia Ave,Pittsburgh, PA 15216","$120,000",Single family residence,Built in 1900,Natural gas,No data,1 Parking space,"3,000 sqft",,https://www.zillow.com/homedetails/2730-Philadelphia-Ave-Pittsburgh-PA-15216/11570500_zpid/,15216
432,"$279,900",4,1,"2,018","1453 Greenmount Ave,Pittsburgh, PA 15216","$289,800",Single family residence,Built in 1915,"Natural gas, forced air",No data,3 Parking spaces,"2,983 sqft",$139 price/sqft,https://www.zillow.com/homedetails/1453-Greenmount-Ave-Pittsburgh-PA-15216/11655012_zpid/,15216
433,"$279,900",3,1,"1,324","3072 Beechwood Blvd,Pittsburgh, PA 15217","$275,900",Single family residence,Built in 1940,"Natural gas, baseboard","Wall unit(s), window a/c",Open parking,"3,049 sqft",$211 price/sqft,https://www.zillow.com/homedetails/3072-Beechwood-Blvd-Pittsburgh-PA-15217/11640084_zpid/,15217
434,"$275,000",3,1,"1,486","961 Deely St,Pittsburgh, PA 15217","$284,000",Single family residence,Built in 1912,Natural gas,Window a/c,1 Garage space,"2,252 sqft",$185 price/sqft,https://www.zillow.com/homedetails/961-Deely-St-Pittsburgh-PA-15217/11639275_zpid/,15217
435,"$1,100,000",4,4,"4,326","5700 Lynne Haven Rd,Pittsburgh, PA 15217","$1,022,800",Single family residence,Built in 1928,"Natural gas, hot water",Central air,4 Attached garage spaces,No data,$254 price/sqft,https://www.zillow.com/homedetails/5700-Lynne-Haven-Rd-Pittsburgh-PA-15217/11629427_zpid/,15217
436,"$365,000",3,3,--,"4165 Beehner Rd,Pittsburgh, PA 15217","$357,800",Single family residence,Built in 1950,"Natural gas, forced air",Central air,3 Attached garage spaces,No data,,https://www.zillow.com/homedetails/4165-Beehner-Rd-Pittsburgh-PA-15217/11544725_zpid/,15217
437,"$1,150,000",--,--,--,"5952 Phillips Ave,Pittsburgh, PA 15217","$1,069,400",Multifamily,Built in 1900,No data,No data,2 Attached garage spaces,,,https://www.zillow.com/homedetails/5952-Phillips-Ave-Pittsburgh-PA-15217/2102796690_zpid/,15217
438,"$349,900",4,2,"1,742","5653 Melvin St,Pittsburgh, PA 15217","$343,900",Single family residence,Built in 1930,Natural gas,"Central air, electric",Open parking,"4,421 sqft",$201 price/sqft,https://www.zillow.com/homedetails/5653-Melvin-St-Pittsburgh-PA-15217/11635398_zpid/,15217
439,"$275,000",3,2,"1,340","3346 Beechwood Blvd,Pittsburgh, PA 15217","$291,700",Single family residence,Built in 1960,"Natural gas, forced air",Central air,1 Attached garage space,"10,175 sqft",$205 price/sqft,https://www.zillow.com/homedetails/3346-Beechwood-Blvd-Pittsburgh-PA-15217/11639995_zpid/,15217
440,"$325,000",3,1,"1,570","5620 Phillips Ave,Pittsburgh, PA 15217","$322,900",Townhouse,Built in 1920,Natural gas,Central air,No data,"2,435 sqft",$207 price/sqft,https://www.zillow.com/homedetails/5620-Phillips-Ave-Pittsburgh-PA-15217/11634829_zpid/,15217
441,"$895,000",6,3,"3,128","5812 Northumberland St,Pittsburgh, PA 15217","$892,000",Single family residence,Built in 1911,"Natural gas, hot water","Central air, electric",2 Garage spaces,No data,$286 price/sqft,https://www.zillow.com/homedetails/5812-Northumberland-St-Pittsburgh-PA-15217/11630763_zpid/,15217
442,"$1,200,000",4,4,"3,224","5430 Aylesboro Ave,Pittsburgh, PA 15217","$1,134,200",Single family residence,Built in 1900,"Natural gas, forced air","Central air, electric",2 Garage spaces,"8,004 sqft",$372 price/sqft,https://www.zillow.com/homedetails/5430-Aylesboro-Ave-Pittsburgh-PA-15217/11630977_zpid/,15217
443,"$174,900",4,2,"2,151","730 Montclair St,Pittsburgh, PA 15217","$169,800",Single family residence,Built in 1910,"Natural gas, hot water",No data,Open parking,No data,$81 price/sqft,https://www.zillow.com/homedetails/730-Montclair-St-Pittsburgh-PA-15217/11639929_zpid/,15217
444,"$389,000",5,3,--,"6334 Forward Ave,Pittsburgh, PA 15217","$369,600",Single family residence,Built in 1900,No data,No data,Off street,"4,500 sqft",,https://www.zillow.com/homedetails/6334-Forward-Ave-Pittsburgh-PA-15217/11635530_zpid/,15217
445,"$199,000",3,2,--,"3330 Guy St,Pittsburgh, PA 15217","$196,900",Single family residence,Built in 1910,No data,No data,No data,"3,001 sqft",,https://www.zillow.com/homedetails/3330-Guy-St-Pittsburgh-PA-15217/164703720_zpid/,15217
446,"$899,999",6,3,"3,386","1331 Beechwood Blvd,Pittsburgh, PA 15217","$872,200",Single family residence,Built in 1909,"Natural gas, hot water",Central air,1 Garage space,"7,500 sqft",$266 price/sqft,https://www.zillow.com/homedetails/1331-Beechwood-Blvd-Pittsburgh-PA-15217/11629992_zpid/,15217
447,"$220,000",4,2,"1,254","664 Montclair St,Pittsburgh, PA 15217","$210,100",Single family residence,Built in 1930,"Natural gas, forced air",No data,1 Open parking space,"2,252 sqft",$175 price/sqft,https://www.zillow.com/homedetails/664-Montclair-St-Pittsburgh-PA-15217/11545239_zpid/,15217
448,"$924,900",5,4,"4,021","2440 Mount Royal Rd,Pittsburgh, PA 15217","$883,800",Single family residence,Built in 1965,"Natural gas, forced air",Electric,2 Attached garage spaces,"9,748 sqft",$230 price/sqft,https://www.zillow.com/homedetails/2440-Mount-Royal-Rd-Pittsburgh-PA-15217/11289863_zpid/,15217
449,"$549,000",3,4,"1,584","5552 Darlington Rd,Pittsburgh, PA 15217","$523,500",Townhouse,Built in 1985,No data,Central air,2 Attached garage spaces,"3,641 sqft",$347 price/sqft,https://www.zillow.com/homedetails/5552-Darlington-Rd-Pittsburgh-PA-15217/11631349_zpid/,15217
450,"$405,000",3,2,"1,326","2257 Shady Ave,Pittsburgh, PA 15217","$385,700",Single family residence,Built in 1932,"Natural gas, forced air",Window a/c,2 Attached garage spaces,"8,206 sqft",$305 price/sqft,https://www.zillow.com/homedetails/2257-Shady-Ave-Pittsburgh-PA-15217/11635048_zpid/,15217
451,"$229,000",4,2,"1,854","3904 Beechwood Blvd,Pittsburgh, PA 15217","$222,200",Single family residence,Built in 1928,Natural gas,Window a/c,Attached garage,"4,416 sqft",$124 price/sqft,https://www.zillow.com/homedetails/3904-Beechwood-Blvd-Pittsburgh-PA-15217/11539546_zpid/,15217
452,"$550,000",5,5,"2,451","1129 Greenfield Ave,Pittsburgh, PA 15217","$528,800",Single family residence,Built in 1925,"Natural gas, forced air",Central air,4 Parking spaces,"3,362 sqft",$224 price/sqft,https://www.zillow.com/homedetails/1129-Greenfield-Ave-Pittsburgh-PA-15217/11639908_zpid/,15217
453,"$485,000",2,3,"1,600","1406 Fairstead Ln,Pittsburgh, PA 15217","$480,200",Townhouse,Built in 2005,"Natural gas, forced air",Central air,2 Garage spaces,"2,103 sqft",$303 price/sqft,https://www.zillow.com/homedetails/1406-Fairstead-Ln-Pittsburgh-PA-15217/87991663_zpid/,15217
454,"$395,000",5,2,"2,190","5516 Bartlett St,Pittsburgh, PA 15217","$390,900",Townhouse,Built in 1910,"Natural gas, hot water",Window a/c,1 Garage space,"2,469 sqft",$180 price/sqft,https://www.zillow.com/homedetails/5516-Bartlett-St-Pittsburgh-PA-15217/11631755_zpid/,15217
455,"$239,000",4,4,"1,880","1831 Boulevard Dr,Pittsburgh, PA 15217",None ,Single family residence,Built in 1920,Natural gas,Other,6 Parking spaces,"2,169 sqft",$127 price/sqft,https://www.zillow.com/homedetails/1831-Boulevard-Dr-Pittsburgh-PA-15217/2067322105_zpid/,15217
456,"$179,900",2,1,798,"835 Mirror St,Pittsburgh, PA 15217","$177,000",Single family residence,Built in 1950,"Natural gas, forced air",Central air,1 Attached garage space,"2,252 sqft",$225 price/sqft,https://www.zillow.com/homedetails/835-Mirror-St-Pittsburgh-PA-15217/11540514_zpid/,15217
457,"$1,099,000",5,4,"4,392","1140 S Negley Ave,Pittsburgh, PA 15217","$1,047,900",Single family residence,Built in 1906,"Natural gas, hot water","Central air, electric",2 Garage spaces,"6,220 sqft",$250 price/sqft,https://www.zillow.com/homedetails/1140-S-Negley-Ave-Pittsburgh-PA-15217/11629486_zpid/,15217
458,"$425,000",3,3,"2,085","6300 Alderson St,Pittsburgh, PA 15217","$405,800",Single family residence,Built in 1926,"Natural gas, hot water",Central air,Off street,"5,627 sqft",$204 price/sqft,https://www.zillow.com/homedetails/6300-Alderson-St-Pittsburgh-PA-15217/11635934_zpid/,15217
459,"$409,900",--,--,--,"1148 Greenfield Ave,Pittsburgh, PA 15217","$397,300",Quadruplex,Built in 1900,No data,No data,Open parking,,,https://www.zillow.com/homedetails/1148-Greenfield-Ave-Pittsburgh-PA-15217/11639836_zpid/,15217
460,"$610,000",4,4,--,"6747 Wilkins Ave,Pittsburgh, PA 15217","$600,200",Single family residence,Built in 1930,"Natural gas, hot water",Central air,2 Garage spaces,"3,600 sqft",,https://www.zillow.com/homedetails/6747-Wilkins-Ave-Pittsburgh-PA-15217/11288014_zpid/,15217
461,"$198,000",2,2,"1,288","628 Loretta St,Pittsburgh, PA 15217","$215,100",Single family residence,Built in 1902,Radiant,No data,Open parking,"3,406 sqft",$154 price/sqft,https://www.zillow.com/homedetails/628-Loretta-St-Pittsburgh-PA-15217/11545344_zpid/,15217
462,"$444,900",6,4,"2,327","5582 Pocusset St,Pittsburgh, PA 15217","$438,500",Single family residence,Built in 1918,"Natural gas, hot water",Window a/c,Open parking,"6,030 sqft",$191 price/sqft,https://www.zillow.com/homedetails/5582-Pocusset-St-Pittsburgh-PA-15217/11635354_zpid/,15217
463,"$319,000",--,--,--,"764 Hazelwood Ave,Pittsburgh, PA 15217","$314,500",Duplex,Built in 1903,No data,No data,1 Parking space,,,https://www.zillow.com/homedetails/764-Hazelwood-Ave-Pittsburgh-PA-15217/11639887_zpid/,15217
464,"$264,900",4,1,"1,390","1027 Mirror St,Pittsburgh, PA 15217","$232,700",Single family residence,Built in 1925,"Natural gas, forced air",No data,No data,"2,970 sqft",$191 price/sqft,https://www.zillow.com/homedetails/1027-Mirror-St-Pittsburgh-PA-15217/11635688_zpid/,15217
465,"$199,900",3,2,"1,432","7545 Ellesmere St,Pittsburgh, PA 15218",Contact Agent,Single family residence,Built in 1920,Natural gas,No data,2 Garage spaces,"2,874 sqft",$140 price/sqft,https://www.zillow.com/homedetails/7545-Ellesmere-St-Pittsburgh-PA-15218/11383359_zpid/,15218
466,"$420,000",4,3,--,"1215 Macon Ave,Pittsburgh, PA 15218","$420,000",Single family residence,Built in 1920,"Natural gas, hot water",No data,1 Garage space,"3,600 sqft",,https://www.zillow.com/homedetails/1215-Macon-Ave-Pittsburgh-PA-15218/11343934_zpid/,15218
467,"$279,000",3,2,"1,080","1701 Miriam St,Pittsburgh, PA 15218",Last Sale,Single family residence,Built in 1930,"Natural gas, forced air",Central air,2 Garage spaces,"4,499 sqft",$258 price/sqft,https://www.zillow.com/homedetails/1701-Miriam-St-Pittsburgh-PA-15218/11344661_zpid/,15218
468,"$145,000",3,1,--,"2229 Delaware Ave,Pittsburgh, PA 15218","$145,000",Single family residence,Built in 1928,"Natural gas, forced air","Central air, electric",Off street,"3,627 sqft",,https://www.zillow.com/homedetails/2229-Delaware-Ave-Pittsburgh-PA-15218/11382219_zpid/,15218
469,"$399,900",--,--,--,"2225 Hampton St,Pittsburgh, PA 15218","$384,500",Triplex,Built in 1940,No data,No data,2 Attached garage spaces,,,https://www.zillow.com/homedetails/2225-Hampton-St-Pittsburgh-PA-15218/11382337_zpid/,15218
470,"$220,000",5,1,"1,795","7415 Duquesne Ave,Pittsburgh, PA 15218","$214,600",Single family residence,Built in 1910,"Natural gas, forced air",No data,Off street,"3,123 sqft",$123 price/sqft,https://www.zillow.com/homedetails/7415-Duquesne-Ave-Pittsburgh-PA-15218/11345712_zpid/,15218
471,"$148,675",3,1,"1,024","7303 Burton St,Pittsburgh, PA 15218","$141,300",Single family residence,Built in 1900,Natural gas,No data,2 Open parking spaces,"2,199 sqft",$145 price/sqft,https://www.zillow.com/homedetails/7303-Burton-St-Pittsburgh-PA-15218/11345985_zpid/,15218
472,"$119,975",2,1,966,"2123 Lloyd Ave,Pittsburgh, PA 15218",None ,Singlefamily,Built in 1900,"Natural gas, forced air",Window a/c,No data,"1,280 sqft",$124 price/sqft,https://www.zillow.com/homedetails/2123-Lloyd-Ave-Pittsburgh-PA-15218/11381874_zpid/,15218
473,"$497,500",5,3,"2,508","149 Pennwood Ave,Pittsburgh, PA 15218","$494,100",Single family residence,Built in 1928,"Other, forced air","Central air, other",1 Attached garage space,"3,497 sqft",$198 price/sqft,https://www.zillow.com/homedetails/149-Pennwood-Ave-Pittsburgh-PA-15218/11343409_zpid/,15218
474,"$129,900",3,1,"1,064","7315 Denniston Ave,Pittsburgh, PA 15218","$123,900",Single family residence,Built in 1901,"Natural gas, forced air",No data,2 Garage spaces,"2,800 sqft",$122 price/sqft,https://www.zillow.com/homedetails/7315-Denniston-Ave-Pittsburgh-PA-15218/11346032_zpid/,15218
475,"$299,500",4,2,--,"7466 McClure Ave,Pittsburgh, PA 15218","$290,100",Single family residence,Built in 1891,"Natural gas, forced air",Central air,Open parking,"9,100 sqft",,https://www.zillow.com/homedetails/7466-McClure-Ave-Pittsburgh-PA-15218/11344729_zpid/,15218
476,"$125,000",3,1,"1,644","30 McKelvey Ave,Pittsburgh, PA 15218","$125,000",Single family residence,Built in 1935,Natural gas,Central air,2 Garage spaces,"9,395 sqft",$76 price/sqft,https://www.zillow.com/homedetails/30-McKelvey-Ave-Pittsburgh-PA-15218/11381613_zpid/,15218
477,"$325,000",4,4,"1,941","100 Jeremias St,Pittsburgh, PA 15218","$324,900",Single family residence,Built in 1910,"Natural gas, forced air",Central air,1 Attached garage space,0.54 Acres,$167 price/sqft,https://www.zillow.com/homedetails/100-Jeremias-St-Pittsburgh-PA-15218/11382972_zpid/,15218
478,"$134,900",4,2,"2,050","2208 Hawthorne Ave,Pittsburgh, PA 15218","$129,700",Single family residence,Built in 1900,"Natural gas, forced air",No data,Open parking,"2,625 sqft",$66 price/sqft,https://www.zillow.com/homedetails/2208-Hawthorne-Ave-Pittsburgh-PA-15218/11382790_zpid/,15218
479,"$229,900",4,2,"1,641","7818 Saint Lawrence Ave,Pittsburgh, PA 15218","$221,500",Single family residence,Built in 1925,"Natural gas, forced air","Central air, electric",3 Attached garage spaces,"3,000 sqft",$140 price/sqft,https://www.zillow.com/homedetails/7818-Saint-Lawrence-Ave-Pittsburgh-PA-15218/11382244_zpid/,15218
480,"$219,900",3,2,"1,444","2305 Manor Ave,Pittsburgh, PA 15218",None ,Single family residence,Built in 1920,"Natural gas, forced air",Central air,1 Garage space,"2,626 sqft",$152 price/sqft,https://www.zillow.com/homedetails/2305-Manor-Ave-Pittsburgh-PA-15218/11383058_zpid/,15218
481,"$219,900",3,2,"1,344","7356 Whipple St,Pittsburgh, PA 15218","$239,900",Single family residence,Built in 1920,"Natural gas, hot water",No data,Open parking,"3,001 sqft",$164 price/sqft,https://www.zillow.com/homedetails/7356-Whipple-St-Pittsburgh-PA-15218/11344570_zpid/,15218
482,"$250,000",3,1,"1,746",Price increase:  (12/6),Zestimate,Single family residence,Built in 1925,"Natural gas, forced air",No data,2 Open parking spaces,"3,598 sqft",$143 price/sqft,https://www.zillow.com/homedetails/113-Homestead-St-Pittsburgh-PA-15218/11290347_zpid/,15218
483,"$64,900",2,1,--,"7711 Juniata St,Pittsburgh, PA 15218",None ,Single family residence,Built in 1900,"Natural gas, forced air",No data,1 Open parking space,"2,430 sqft",,https://www.zillow.com/homedetails/7711-Juniata-St-Pittsburgh-PA-15218/11382678_zpid/,15218
484,"$450,000",2,1,--,"2309 Webster Ave,Pittsburgh, PA 15219",None ,Single family residence,,"Natural gas, forced air",No data,1 Attached garage space,No data,,https://www.zillow.com/homedetails/2309-Webster-Ave-Pittsburgh-PA-15219/11260554_zpid/,15219
485,"$75,000",3,1,--,"2312 Webster Ave,Pittsburgh, PA 15219","$67,500",Single family residence,Built in 1900,"Natural gas, forced air",No data,Open parking,800 Sqft,,https://www.zillow.com/homedetails/2312-Webster-Ave-Pittsburgh-PA-15219/11260524_zpid/,15219
486,"$500,001",3,2,"1,252","1619 Wylie Ave,Pittsburgh, PA 15219","$498,400",Single family residence,Built in 1995,"Natural gas, forced air",Central air,1 Attached garage space,"2,374 sqft",$399 price/sqft,https://www.zillow.com/homedetails/1619-Wylie-Ave-Pittsburgh-PA-15219/11659596_zpid/,15219
487,"$120,000",1,2,932,"112 Washington Pl APT 4H,Pittsburgh, PA 15219",None ,Single family residence,Built in 1967,"Natural gas, forced air","Central air, electric",Fee for parking,No data,$129 price/sqft,https://www.zillow.com/homedetails/112-Washington-Pl-APT-4H-Pittsburgh-PA-15219/2067946826_zpid/,15219
488,"$180,000",3,1,"1,734","1031 Herron Ave,Pittsburgh, PA 15219",None ,Single family residence,Built in 1885,"Natural gas, hot water",No data,Open parking,"1,240 sqft",$104 price/sqft,https://www.zillow.com/homedetails/1031-Herron-Ave-Pittsburgh-PA-15219/11402656_zpid/,15219
489,"$139,900",3,1,"1,200","214 Seneca St,Pittsburgh, PA 15219","$129,600",Single family residence,Built in 1910,"Natural gas, hot water",No data,2 Open parking spaces,"1,075 sqft",$117 price/sqft,https://www.zillow.com/homedetails/214-Seneca-St-Pittsburgh-PA-15219/2067922057_zpid/,15219
490,"$325,000",3,3,"1,052","603 Morgan St,Pittsburgh, PA 15219","$318,400",Single family residence,Built in 1985,"Natural gas, forced air",Central air,Attached garage,"8,049 sqft",$309 price/sqft,https://www.zillow.com/homedetails/603-Morgan-St-Pittsburgh-PA-15219/11260764_zpid/,15219
491,"$75,000",3,1,--,"2230 Webster Ave,Pittsburgh, PA 15219",None ,Single family residence,,"Natural gas, forced air",No data,Open parking,No data,,https://www.zillow.com/homedetails/2230-Webster-Ave-Pittsburgh-PA-15219/11260882_zpid/,15219
492,"$150,000",5,3,"2,412","3333 Milwaukee St,Pittsburgh, PA 15219",None ,Single family residence,,"Natural gas, forced air",No data,Open parking,No data,$62 price/sqft,https://www.zillow.com/homedetails/3333-Milwaukee-St-Pittsburgh-PA-15219/11403432_zpid/,15219
493,"$319,000",3,3,"1,400","1012 Herron Ave,Pittsburgh, PA 15219","$303,000",Single family residence,Built in 1900,"Natural gas, forced air","Central air, electric",Open parking,"1,999 sqft",$228 price/sqft,https://www.zillow.com/homedetails/1012-Herron-Ave-Pittsburgh-PA-15219/11403116_zpid/,15219
494,"$199,900",5,2,"1,710","505 Herron Ave,Pittsburgh, PA 15219",None ,Single family residence,Built in 1920,"Natural gas, forced air",Window a/c,1 Parking space,"1,838 sqft",$117 price/sqft,https://www.zillow.com/homedetails/505-Herron-Ave-Pittsburgh-PA-15219/2085494204_zpid/,15219
495,"$150,000",5,2,"2,415","21 Trent St,Pittsburgh, PA 15219",None ,Single family residence,,"Natural gas, hot water",No data,Open parking,No data,$62 price/sqft,https://www.zillow.com/homedetails/21-Trent-St-Pittsburgh-PA-15219/11260833_zpid/,15219
496,"$850,000",--,--,--,"2314-2316 Webster Ave,Pittsburgh, PA 15219",Contact Agent,Duplex,,No data,No data,Open parking,,,https://www.zillow.com/homedetails/2314-2316-Webster-Ave-Pittsburgh-PA-15219/2075248612_zpid/,15219
497,"$219,900",3,1,"1,725","514 Junilla St,Pittsburgh, PA 15219","$215,400",Single family residence,Built in 1910,"Natural gas, forced air",Electric,Open parking,"1,999 sqft",$127 price/sqft,https://www.zillow.com/homedetails/514-Junilla-St-Pittsburgh-PA-15219/11260965_zpid/,15219
498,"$50,000",--,--,--,"2311-13 Webster Ave,Pittsburgh, PA 15219",None ,Quadruplex,,No data,No data,Open parking,,,https://www.zillow.com/homedetails/2311-13-Webster-Ave-Pittsburgh-PA-15219/2080554125_zpid/,15219
499,"$90,000",3,1,--,"3413 Webster Ave,Pittsburgh, PA 15219","$83,700",Single family residence,Built in 1930,No data,No data,Open parking,"6,084 sqft",,https://www.zillow.com/homedetails/3413-Webster-Ave-Pittsburgh-PA-15219/11403152_zpid/,15219
500,"$129,900",3,2,"1,200","212 Seneca St,Pittsburgh, PA 15219","$124,700",Townhouse,Built in 1920,"Natural gas, forced air",Central air,2 Open parking spaces,No data,$108 price/sqft,https://www.zillow.com/homedetails/212-Seneca-St-Pittsburgh-PA-15219/11273355_zpid/,15219
501,"$199,900",2,3,"1,176","714 Cherokee St,Pittsburgh, PA 15219",None ,Single family residence,Built in 1935,"Natural gas, forced air",Central air,Off street,897.34 Sqft,$170 price/sqft,https://www.zillow.com/homedetails/714-Cherokee-St-Pittsburgh-PA-15219/11406980_zpid/,15219
502,"$100,000",2,1,"1,100","3437 Milwaukee St,Pittsburgh, PA 15219","$92,500",Single family residence,Built in 1930,"Natural gas, forced air",Central air,2 Garage spaces,"1,542 sqft",$91 price/sqft,https://www.zillow.com/homedetails/3437-Milwaukee-St-Pittsburgh-PA-15219/11403205_zpid/,15219
503,"$180,000",3,1,"1,650","814 Crawford St,Pittsburgh, PA 15219","$176,000",Single family residence,Built in 1900,Electric,Central air,Off street,"1,071 sqft",$109 price/sqft,https://www.zillow.com/homedetails/814-Crawford-St-Pittsburgh-PA-15219/11659512_zpid/,15219
